#Query	mismatches	evalue	percent_identity	database
SCRP390_2_its4	1	0.0	100.0	gi|1336651412|gb|MG865522.1| Phytophthora lateralis strain Ex-type CPHST BL 42 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
SCRP390_2_its4	1	0.0	100.0	gi|959167647|gb|KT726395.1| Phytophthora lateralis isolate PF12-158 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP390_2_its4	1	0.0	100.0	gi|621091101|gb|KJ128037.1| Phytophthora lateralis culture CBS:168.42 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP390_2_its4	1	0.0	100.0	gi|643192941|gb|KJ755127.1| Phytophthora lateralis strain JKI-013-11-0-00-0-0 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP390_2_its4	1	0.0	100.0	gi|440807914|gb|JX121359.1| Phytophthora lateralis isolate P2060 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807915|gb|JX121360.1| Phytophthora lateralis isolate P2143 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807916|gb|JX121361.1| Phytophthora lateralis isolate P2317 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807917|gb|JX121362.1| Phytophthora lateralis isolate P2397 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807918|gb|JX121363.1| Phytophthora lateralis isolate P2399 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807919|gb|JX121364.1| Phytophthora lateralis isolate P2423 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807920|gb|JX121365.1| Phytophthora lateralis isolate P2537 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807921|gb|JX121366.1| Phytophthora lateralis isolate P2563 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807922|gb|JX121367.1| Phytophthora lateralis isolate P2061 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|440807923|gb|JX121368.1| Phytophthora lateralis isolate P2400 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP390_2_its4	1	0.0	100.0	gi|417357153|gb|JQ837654.1| Phytophthora lateralis isolate P2522 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP390_2_its4	1	0.0	100.0	gi|343192993|gb|JN182996.1| Phytophthora lateralis isolate 01028-1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP390_2_its4	1	0.0	100.0	gi|301517365|gb|HM356018.1| Phytophthora lateralis isolate MEN internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|301517366|gb|HM356019.1| Phytophthora lateralis isolate SCA internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|301517367|gb|HM356020.1| Phytophthora lateralis isolate MOE internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|301517368|gb|HM356021.1| Phytophthora lateralis isolate LAN internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
SCRP390_2_its4	1	0.0	100.0	gi|284432909|gb|GU259350.1| Phytophthora lateralis culture-collection WPC:7424D1222 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
SCRP390_2_its4	1	0.0	100.0	gi|284432528|gb|GU258969.1| Phytophthora lateralis culture-collection WPC:11654B1030 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
